,Brand,Model,Year,Status,Mileage,Dealer,Price
14024,Ford,F-150,2023,New,0.0,Smart Ford South Boston,76495.0
14025,Ford,F-150,2023,New,0.0,Smart Ford South Boston,65336.0
14026,Hyundai,Palisade,2024,New,0.0,Johnson Hyundai of Wake Forest,54355.0
14027,Jeep,Grand Cherokee,2023,New,0.0,Twins Chrysler Dodge Jeep Ram,43320.0
14028,GMC,Canyon,2011,Used,166103.0,Eric von Schledorn Ford,7999.0
14029,Ford,Expedition,2017,Used,90203.0,Eric von Schledorn Ford,28499.0
14030,Toyota,Sienna,2020,Used,66187.0,Parkway Hyundai of Wilmington,28500.0
14031,Jeep,Grand Cherokee,2023,New,0.0,CarSwap Chrysler Dodge Jeep Ram,51030.0
14032,Jeep,Grand Cherokee,2023,New,0.0,CarSwap Chrysler Dodge Jeep Ram,58005.0
14033,Chevrolet,Silverado,2023,New,0.0,Steinle Chevrolet Buick LLC,67850.0
14034,Jeep,Gladiator,2023,New,0.0,Summit Automotive Chrysler Dodge Jeep RAM,40700.0
14035,Ford,F-150,2008,Used,138439.0,Northfield Automotive,10987.0
14036,Hyundai,Palisade,2024,New,0.0,Van Horn Hyundai of Fond du Lac,45630.0
14037,Chevrolet,Silverado,2024,New,0.0,MZ Chevrolet,78855.0
14038,Ford,F-350,2023,New,0.0,Village Motors,70665.0
14039,Ford,Maverick,2023,New,0.0,Holiday Ford,28075.0
14040,Mazda,CX-9,2021,Used,31333.0,Holiday Mazda,34000.0
14041,Chevrolet,Blazer,2024,New,0.0,West Side GM,50520.0
14042,Toyota,RAV4,2023,New,0.0,Classic Toyota Henderson,40936.0
14043,Toyota,Highlander,2023,New,0.0,Classic Toyota Henderson,45710.0
14044,Ford,F-250,2023,New,0.0,Sondalle Ford Lincoln,76865.0
14045,Chevrolet,Silverado,2023,New,0.0,"Charles Boyd Chevrolet Cadillac Buick GMC, Inc.",68999.0
14046,Acura,TLX,2019,Used,29644.0,Weelborg Ford,30000.0
14047,Audi,SQ5,2023,New,0.0,Audi Glenwood Springs & Glenwood Springs Volkswagen,77155.0
14048,Audi,SQ5,2023,New,0.0,Audi Glenwood Springs & Glenwood Springs Volkswagen,76395.0
14049,Audi,SQ5,2023,New,0.0,Audi Glenwood Springs & Glenwood Springs Volkswagen,77245.0
14050,Toyota,Tundra,2023,New,0.0,My Auto Import Center,41283.0
14052,Toyota,Camry,2019,Used,84682.0,Meyer Motors,19999.0
14053,Acura,MDX,2020,Used,17906.0,Meyer Motors,31966.0
14054,Cadillac,CT4-V,2023,New,0.0,Harvey Cadillac Lexus and Auto Outlet,73018.0
14055,Ford,Mustang,2024,New,0.0,Fox Ford Mazda,58340.0
14056,Ford,F-250,2022,New,0.0,Fox Ford Mazda,44310.0
14057,Jeep,Wrangler,2023,New,0.0,Ken Ganley Chrysler Dodge Jeep Ram Hyundai Norwalk,36989.0
14058,Audi,A6,2017,Used,103438.0,Sheboygan Chevrolet,18390.0
14059,GMC,Yukon,2021,Used,26763.0,Sheboygan Chevrolet,66990.0
14060,Chevrolet,Tahoe,2020,Used,74031.0,Sheboygan Chevrolet,37990.0
14061,Jeep,Grand Cherokee,2022,Used,11189.0,Sheboygan Chevrolet,41290.0
14064,RAM,3500,2024,New,0.0,House Ford Chrysler Dodge Jeep Ram,83405.0
14065,Ford,Bronco,2023,New,0.0,Port Clinton Ford,32393.0
14066,Ford,Bronco,2023,New,0.0,Port Clinton Ford,40078.0
14067,Subaru,Crosstrek,2024,New,0.0,Bergstrom Subaru of Oshkosh,29821.0
14068,Subaru,WRX,2023,New,0.0,Bergstrom Subaru of Oshkosh,38153.0
14069,Honda,HR-V,2024,New,0.0,Bergstrom Honda,31480.0
14070,Honda,Odyssey,2024,New,0.0,Bergstrom Honda,42285.0
14071,Honda,CR-V,2024,New,0.0,Bergstrom Honda,37940.0
14072,Honda,HR-V,2024,New,0.0,Bergstrom Honda,29480.0
14073,Toyota,Venza,2023,New,0.0,Bergstrom Toyota,42401.0
14074,Toyota,RAV4,2023,New,0.0,Bergstrom Toyota,38961.0
14075,Toyota,4Runner,2023,New,0.0,Bergstrom Toyota,52911.0
14076,Toyota,Tundra,2024,New,0.0,Bergstrom Toyota,61731.0
14077,Toyota,Tundra,2024,New,0.0,Bergstrom Toyota,54031.0
14078,Toyota,4Runner,2023,New,0.0,Bergstrom Toyota,50602.0
14079,Toyota,Venza,2023,New,0.0,Bergstrom Toyota,46191.0
14080,Honda,Pilot,2023,New,0.0,International Honda,54210.0
14081,Ford,F-150,2023,New,0.0,Van Horn Ford of Sheboygan,88665.0
14082,Ford,F-250,2016,Used,174460.0,Van Horn Budget Auto of Plymouth,28035.0
14083,Ford,Explorer,2015,Used,168396.0,Van Horn Budget Auto of Plymouth,11018.0
14084,Ford,F-150,2011,Used,131530.0,Van Horn Budget Auto of Plymouth,14080.0
14085,Dodge,Avenger,2008,Used,184757.0,Van Horn Budget Auto of Plymouth,5046.0
14086,Chrysler,Town & Country,2016,Used,133433.0,Van Horn Budget Auto of Plymouth,11348.0
14087,Chevrolet,Equinox,2017,Used,102950.0,Van Horn Budget Auto of Plymouth,14099.0
14088,Ford,Flex,2017,Used,140765.0,Van Horn Budget Auto of Plymouth,14560.0
14089,Kia,Sorento,2016,Used,121036.0,Van Horn Budget Auto of Plymouth,13203.0
14090,Ford,C-Max,2015,Used,68753.0,Van Horn Budget Auto of Plymouth,11672.0
14091,Ford,F-150,2015,Used,171267.0,Van Horn Budget Auto of Plymouth,18410.0
14092,GMC,Acadia,2015,Used,137641.0,Van Horn Budget Auto of Plymouth,13165.0
14093,Ford,Focus,2013,Used,161791.0,Van Horn Budget Auto of Plymouth,5596.0
14094,Subaru,Legacy,2016,Used,129611.0,Van Horn Budget Auto of Plymouth,12068.0
14095,Ford,Explorer,2015,Used,164003.0,Van Horn Budget Auto of Plymouth,12295.0
14096,Chevrolet,Equinox,2024,New,0.0,Jeff Belzer's Lakeville,31185.0
14097,Chevrolet,Equinox,2023,New,0.0,Jeff Belzer's Lakeville,28995.0
14098,Nissan,Frontier,2023,Used,10334.0,Jeff Belzer's Lakeville,41000.0
14099,Chevrolet,Equinox,2024,New,0.0,Jeff Belzer's Lakeville,29375.0
14100,Honda,Pilot,2023,New,0.0,Germain Honda of College Hills,50245.0
14101,Maserati,Ghibli,2015,Used,49665.0,Germain Honda of College Hills,23000.0
14102,Honda,Pilot,2023,New,0.0,Germain Honda of College Hills,54210.0
14103,Honda,Pilot,2023,New,0.0,Germain Honda of College Hills,43430.0
14104,Ford,Expedition,2021,Certified,57035.0,Wolf Motors,59795.0
14105,Ford,F-350,2017,Used,79892.0,Wolf Motors,59795.0
14106,Ford,Transit,2015,Used,155139.0,Wolf Motors,18495.0
14107,Jeep,Wrangler,2022,Certified,8746.0,Parkway Ford Lincoln Chrysler Dodge Jeep RAM,44977.0
14108,Cadillac,XTS,2019,Used,48900.0,Parkway Ford Lincoln Chrysler Dodge Jeep RAM,22577.0
14109,Jeep,Gladiator,2023,Certified,13710.0,Parkway Ford Lincoln Chrysler Dodge Jeep RAM,50977.0
14110,Chrysler,2,2016,Used,110266.0,Parkway Ford Lincoln Chrysler Dodge Jeep RAM,9977.0
14111,Jeep,Wrangler,2024,New,0.0,Parkway Ford Lincoln Chrysler Dodge Jeep RAM,49550.0
14112,RAM,2500,2023,New,0.0,Iverson Huron,88700.0
14113,Ford,Bronco,2023,New,0.0,Lee Ford,46855.0
14114,Ford,Expedition,2023,New,0.0,Lee Ford,88550.0
14115,Ford,Bronco,2023,New,0.0,Lee Ford,109420.0
14116,Ford,Escape,2023,New,0.0,Lee Ford,31835.0
14117,Chevrolet,Colorado,2023,New,0.0,Hubert Vester Chevrolet,38415.0
14118,RAM,3500,2023,New,0.0,Bergstrom Chrysler Dodge Jeep Ram of Oshkosh,76145.0
14119,Subaru,Crosstrek,2020,Used,53908.0,Walser Subaru,22599.0
14120,Ford,Mustang,2016,Used,24646.0,Walser Subaru,20998.0
14121,Toyota,Camry,2022,Used,7306.0,Walser Subaru,35499.0
14122,RAM,2500,2016,Used,128639.0,Walser Subaru,34998.0
14123,Subaru,Forester,2020,Used,40720.0,Walser Subaru,23399.0
14124,Jeep,Patriot,2015,Used,92842.0,Straub Ford,9782.0
14125,Ford,Mustang,2024,New,0.0,Straub Ford,55320.0
14126,Ford,Expedition,2023,New,0.0,Straub Ford,91170.0
14127,Lexus,IS,2023,New,0.0,Lexus of Tucson - On Speedway,67550.0
14128,Jeep,Renegade,2023,New,0.0,Straub Chrysler Dodge Jeep Ram,36655.0
14129,RAM,2500,2023,New,0.0,Straub Chrysler Dodge Jeep Ram,77730.0
14130,Dodge,Challenger,2023,New,0.0,Straub Chrysler Dodge Jeep Ram,56205.0
14131,Jeep,Renegade,2023,New,0.0,Straub Chrysler Dodge Jeep Ram,37150.0
14132,Jeep,Wrangler,2023,New,0.0,Sarchione Chrysler Dodge Jeep Ram,61900.0
14133,Chevrolet,Silverado,2023,New,0.0,Weelborg Chevrolet of Glencoe,56499.0
14134,Chevrolet,Camaro,2024,New,0.0,Sundance Chevrolet,39541.0
14135,Jeep,Grand Wagoneer,2023,New,0.0,Apple Chrysler Dodge Jeep Ram of Shakopee,116499.0
14136,Jeep,Wrangler,2024,New,0.0,Apple Chrysler Dodge Jeep Ram of Shakopee,42599.0
14137,Jeep,Gladiator,2023,New,0.0,Apple Chrysler Dodge Jeep Ram of Shakopee,45799.0
14138,Jeep,Wrangler,2024,New,0.0,Apple Chrysler Dodge Jeep Ram of Shakopee,65499.0
14139,Ford,Bronco,2023,New,0.0,Apple Ford Shakopee,59780.0
14140,Acura,RDX,2023,Certified,2288.0,Fox Ann Arbor,44990.0
14141,Mercedes,EQS,2023,New,0.0,Mercedes-Benz of Ann Arbor,133700.0
14142,RAM,1500,2022,New,0.0,Dodge RAM of Burnsville,71361.0
14143,Mazda,CX-9,2024,New,0.0,Crippen Automotive,57825.0
14144,Buick,Enclave,2023,New,0.0,Crippen Automotive,58380.0
14145,Jeep,Grand Wagoneer,2023,New,0.0,Park Chrysler Jeep,95435.0
14147,Honda,Accord,2024,New,0.0,Germain Honda of Ann Arbor,31005.0
14148,Chevrolet,Colorado,2023,New,0.0,Lenzen Chevrolet-Buick Inc,44590.0
14149,Ford,Mustang,2024,New,0.0,Varsity Ford,41917.0
14150,Ford,F-150,2023,New,0.0,Varsity Ford,92493.0
14151,BMW,M3,2008,Used,80659.0,Capitol Auto Sales,28995.0
14152,Ford,F-250,2008,Used,113000.0,Bob Ross Motors,16950.0
14153,GMC,Acadia,2023,New,0.0,Royal Buick GMC Cadillac,39700.0
14154,Cadillac,CT5,2024,New,0.0,Royal Buick GMC Cadillac,67050.0
14155,GMC,Acadia,2023,New,0.0,Royal Buick GMC Cadillac,50090.0
14156,Mercedes,C-Class,2017,Used,36287.0,AutoNation Honda Tucson Auto Mall,26995.0
14157,Audi,A5,2016,Used,112034.0,Economy Auto Outlet,12600.0
14158,BMW,X3,2016,Used,49776.0,Economy Auto Outlet,20000.0
14159,Jeep,Wrangler,2016,Used,84383.0,Economy Auto Outlet,24255.0
14160,Jeep,Wrangler,2016,Used,36790.0,Economy Auto Outlet,22822.0
14161,Chevrolet,Colorado,2023,New,0.0,Gerry Raymond Chevrolet of Fairmont,30849.0
14162,Jeep,Grand Cherokee,2023,New,0.0,Waconia Dodge Chrysler Jeep RAM,56159.0
14163,Honda,Passport,2019,Used,125987.0,CMA's Valley Subaru,19950.0
14164,GMC,Sierra,2012,Used,159000.0,R21 Motorsports,25995.0
14165,Ford,F-250,2018,Used,139000.0,R21 Motorsports,49995.0
14166,GMC,Sierra,2018,Used,87000.0,R21 Motorsports,39500.0
14167,GMC,Canyon,2023,New,0.0,Walser Buick GMC Bloomington,50070.0
14168,Kia,Telluride,2023,Certified,16830.0,Luther Kia of Bloomington,48998.0
14169,Toyota,Tundra,2020,Used,35901.0,Luther Kia of Bloomington,38998.0
14170,BMW,540 i,2018,Used,50228.0,Motorwerks BMW,32999.0
14171,BMW,X5,2024,New,0.0,Motorwerks BMW,74680.0
14172,BMW,Coupe,2024,New,0.0,Motorwerks BMW,156695.0
14173,Audi,6,2023,Used,3309.0,Lincoln of Bloomington,125591.0
14174,Nissan,Pathfinder,2023,New,0.0,Eden Prairie Nissan,50999.0
14175,Nissan,Pathfinder,2023,New,0.0,Eden Prairie Nissan,44430.0
14176,Ford,Maverick,2023,New,0.0,Metropolitan Ford,43595.0
14177,Ford,Bronco,2023,New,0.0,Metropolitan Ford,74990.0
14178,Ford,Bronco,2023,New,0.0,Metropolitan Ford,59925.0
14179,Honda,Accord,2022,Certified,20412.0,Richfield Bloomington Honda,27598.0
14180,Chevrolet,Blazer,2023,New,0.0,Suburban Chevrolet,48923.0
14181,Chevrolet,Silverado,2024,New,0.0,Suburban Chevrolet,64117.0
14182,Audi,Q7,2023,New,0.0,Audi Richfield,71280.0
14183,Land Rover,Range Rover,2023,New,0.0,Land Rover Richfield,57030.0
14184,Land Rover,Range Rover,2023,New,0.0,Land Rover Richfield,59115.0
14185,Chevrolet,Impala,2008,Used,239062.0,"Graff Chevrolet, Okemos",3900.0
14186,Chevrolet,2500,2008,Used,273509.0,"Graff Chevrolet, Okemos",3900.0
14187,Ford,Explorer,2012,Used,195504.0,"Graff Chevrolet, Okemos",7500.0
14188,Ford,Edge,2024,New,0.0,Morrie's Okemos Ford,43255.0
14189,Ford,Edge,2023,New,0.0,Morrie's Okemos Ford,44070.0
14190,Cadillac,Escalade,2023,New,0.0,Key Cadillac,97995.0
14193,Cadillac,Escalade,2023,New,0.0,Key Cadillac,101595.0
14194,Cadillac,Escalade,2023,New,0.0,Key Cadillac,161725.0
14195,Cadillac,Escalade,2023,New,0.0,Key Cadillac,110810.0
14197,Cadillac,Escalade,2023,New,0.0,Key Cadillac,98595.0
14199,Subaru,Ascent,2023,New,0.0,Diehl Subaru of Massillon,50835.0
14200,Subaru,Ascent,2023,New,0.0,Diehl Subaru of Massillon,51151.0
14201,Nissan,Leaf S,2023,New,0.0,Luther Nissan Kia,38440.0
14202,Kia,Seltos,2024,New,0.0,Luther Nissan Kia,33130.0
14203,Toyota,Camry,2024,New,0.0,Inver Grove Toyota,30197.0
14204,Toyota,RAV4,2023,New,0.0,Inver Grove Toyota,38989.0
14205,Honda,Pilot,2023,New,0.0,Inver Grove Honda,54210.0
14206,Honda,Pilot,2023,New,0.0,Inver Grove Honda,45775.0
14207,GMC,Yukon,2023,New,0.0,Mauer Buick GMC,85160.0
14208,Volkswagen,Golf,2023,New,0.0,Spitzer Volkswagen Amherst,37799.0
14209,Ford,F-150,2017,Used,90449.0,Straub Automotive,27494.0
14210,Buick,Envision,2022,New,0.0,Bergstrom GMC Buick of Appleton,31760.0
14211,Subaru,Crosstrek,2024,New,0.0,Sport Durst Subaru of Jacksonville,36405.0
14212,Honda,Pilot,2024,New,0.0,Luther Hopkins Honda,50395.0
14213,GMC,Yukon,2021,Used,38600.0,Luther Hopkins Honda,66995.0
14214,Honda,Passport,2019,Certified,52540.0,Luther Hopkins Honda,27995.0
14215,Honda,CR-V,2018,Certified,87404.0,Luther Hopkins Honda,23995.0
14216,Honda,Pilot,2023,New,0.0,Luther Hopkins Honda,54180.0
14217,Mercedes,E-Class,2011,Used,102422.0,Mainstreet Motor Company,12995.0
14218,GMC,Canyon,2023,New,0.0,Medina Auto Mall,37640.0
14219,Cadillac,Escalade,2023,New,0.0,Medina Auto Mall,112565.0
14220,GMC,Sierra,2023,New,0.0,Medina Auto Mall,77670.0
14221,Cadillac,Escalade,2023,New,0.0,Medina Auto Mall,96845.0
14223,Cadillac,Escalade,2023,New,0.0,Medina Auto Mall,119085.0
14224,GMC,Sierra,2024,New,0.0,Medina Auto Mall,65175.0
14225,Toyota,Highlander,2018,Used,16930.0,The Car Buying Center,39995.0
14226,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,40454.0
14228,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,36809.0
14229,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,35798.0
14230,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,41643.0
14233,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,33159.0
14234,Toyota,RAV4,2023,New,0.0,Kolosso Toyota,33608.0
14235,Volkswagen,Atlas,2023,New,0.0,Kempthorn Volkswagen,40800.0
14236,Volkswagen,Arteon,2023,New,0.0,Kempthorn Volkswagen,47879.0
14237,Volkswagen,Golf,2024,New,0.0,Kempthorn Volkswagen,33700.0
14238,Volvo,XC60,2024,New,0.0,Kempthorn Volvo,67290.0
14239,Honda,CR-V,2024,New,0.0,Boyd Honda of South Hill,36175.0
14240,RAM,3500,2018,Certified,37826.0,Van Horn Chrysler Dodge Jeep Ram of Manitowoc,58380.0
14241,Jeep,Grand Cherokee,2021,Used,23789.0,Van Horn Chrysler Dodge Jeep Ram of Manitowoc,43129.0
14242,Chrysler,Pacifica,2022,Used,3094.0,Van Horn Chrysler Dodge Jeep Ram of Manitowoc,42466.0
14243,Honda,Pilot,2023,New,0.0,Great Lakes Honda West,54210.0
14244,Honda,Pilot,2023,New,0.0,Great Lakes Honda West,46075.0
14245,Acura,TLX,2023,New,0.0,Bergstrom Acura,58345.0
14246,Audi,A4,2012,Used,95625.0,Minneapolis Motorcars,15688.0
14247,Volvo,XC60,2016,Used,79005.0,Minneapolis Motorcars,19988.0
14248,Land Rover,Range Rover,2023,New,0.0,Bergstrom Luxury on Victory Lane,120110.0
14249,Land Rover,Range Rover,2023,New,0.0,Bergstrom Luxury on Victory Lane,141910.0
14250,BMW,X1,2023,New,0.0,Bergstrom Luxury on Victory Lane,47685.0
14251,Chevrolet,Camaro,2023,New,0.0,HUEBNER CHEVROLET,155000.0
14252,Subaru,WRX,2023,New,0.0,Huebner Subaru,30571.0
14253,BMW,X5,2024,New,0.0,BMW of North Canton,103845.0
14254,Honda,Passport,2023,New,0.0,Kocourek Honda of Stevens Point,44900.0
14255,Volkswagen,Atlas,2024,New,0.0,Luther Westside VW,50971.0
14256,Volkswagen,Golf,2023,New,0.0,Luther Westside VW,35956.0
14257,RAM,1500,2023,New,0.0,Fred Martin Superstore,80075.0
14258,BMW,X5,2022,New,0.0,BMW of Minnetonka,92195.0
14259,BMW,X3,2024,New,0.0,BMW of Minnetonka,71940.0
14260,BMW,840 i,2024,New,0.0,BMW of Minnetonka,94830.0
14261,Ford,Mustang,2024,New,0.0,Jack Demmer Ford,37738.0
14262,Lexus,RX,2021,Used,26816.0,Lexus of Wayzata,44999.0
14263,Lexus,RX,2023,New,0.0,Lexus of Wayzata,54255.0
14264,Lexus,RX,2023,New,0.0,Lexus of Wayzata,72275.0
14265,Mercedes,S-Class,2023,New,0.0,Sears Imported Autos,138760.0
14266,Toyota,Prius,2023,New,0.0,Rudy Luther Toyota,34797.0
14267,Audi,S5,2023,New,0.0,Audi Minneapolis,74225.0
14268,Land Rover,Range Rover,2023,New,0.0,Jaguar Land Rover Minneapolis,61420.0
14269,Land Rover,Range Rover,2023,New,0.0,Jaguar Land Rover Minneapolis,57430.0
14270,Land Rover,Defender,2023,New,0.0,Jaguar Land Rover Minneapolis,75990.0
14271,Infiniti,QX50,2023,New,0.0,Jim Lupient INFINITI,52405.0
14272,Infiniti,Q5,2023,New,0.0,Jim Lupient INFINITI,63355.0
14273,Chevrolet,Traverse,2016,Used,13814.0,Taylor Chevrolet,23559.0
14274,Chevrolet,Malibu,2016,Used,127684.0,Taylor Chevrolet,11559.0
14275,Ford,F-150,2022,New,0.0,Taylor Ford,112440.0
14276,Ford,Bronco,2023,New,0.0,Taylor Ford,44878.0
14277,Ford,Maverick,2023,New,0.0,Northtown Ford Inc,45545.0
14278,GMC,Sierra,2024,New,0.0,Luther Hudson Chevrolet GMC,76645.0
14279,GMC,Sierra,2024,New,0.0,Toth Buick GMC,68060.0
14280,GMC,Sierra,2024,New,0.0,Toth Buick GMC,53130.0
14281,Ford,Explorer,2019,Certified,39400.0,Hudson Ford,29595.0
14282,Lexus,RX,2017,Used,121626.0,Hudson Ford,26595.0
14283,Ford,F-150,2020,Certified,38337.0,Hudson Ford,41995.0
14284,Ford,Expedition,2017,Certified,97414.0,Hudson Ford,23595.0
14285,Jeep,Grand Cherokee,2020,Used,18632.0,Hudson Ford,33995.0
14286,Lincoln,Aviator,2020,Used,54464.0,Hudson Ford,40995.0
14287,Honda,Civic,2018,Used,125560.0,Hudson Ford,17595.0
14288,Subaru,Forester,2020,Used,30041.0,Hudson Ford,28595.0
14289,Lincoln,Navigator,2020,Used,15051.0,Hudson Ford,62595.0
14290,Dodge,Durango,2017,Used,195969.0,Champion Chrysler Jeep Dodge Ram of Brighton,14000.0
14291,Jeep,Renegade,2017,Used,67017.0,Liberty Ford Brunswick,14750.0
14292,Ford,Bronco,2023,New,0.0,Southgate Ford,63590.0
14293,Ford,Bronco,2023,New,0.0,Southgate Ford,63845.0
14294,Ford,Bronco,2023,New,0.0,Southgate Ford,53435.0
14295,Volkswagen,Golf,2023,New,0.0,Brunswick Auto Mart,41171.0
14296,Chrysler,Pacifica,2023,New,0.0,Brunswick Auto Mart,61590.0
14297,Dodge,Charger,2022,New,0.0,Brunswick Auto Mart,49365.0
14298,Toyota,Camry,2024,New,0.0,Brunswick Auto Mart,37638.0
14299,Toyota,Camry,2024,New,0.0,Brunswick Auto Mart,33975.0
14300,Ford,F-150,2023,New,0.0,Schwieters Ford of Montevideo,74580.0
14301,Dodge,Challenger,2023,New,0.0,Chilson Dodge Chrysler Jeep RAM,57230.0
14302,Honda,Civic,2024,New,0.0,Serra Mazda Brighton,27900.0
14303,Jeep,Gladiator,2023,New,0.0,Bergstrom of Kaukauna,57737.0
14304,Jeep,Gladiator,2023,New,0.0,Bergstrom of Kaukauna,53927.0
14305,Cadillac,Escalade,2023,New,0.0,Luther Cadillac,114130.0
14306,Cadillac,Escalade,2023,New,0.0,Luther Cadillac,110910.0
14307,Chevrolet,Silverado,2022,Used,20123.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,48765.0
14308,RAM,1500,2022,Used,12065.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,57985.0
14309,Volkswagen,Atlas,2023,New,0.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,56204.0
14310,Volvo,XC90,2020,Used,43886.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,39720.0
14311,Alfa Romeo,Stelvio,2021,Used,23856.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,37735.0
14312,Volkswagen,Atlas,2023,New,0.0,Schmelz Countryside Alfa Romeo FIAT Saab VW,48660.0
14313,GMC,Canyon,2023,New,0.0,Joyce Buick GMC,48775.0
14314,Toyota,Sienna,2020,Used,87451.0,Lexdan Automotive,31990.0
14315,Toyota,Tundra,2015,Used,96308.0,Lexdan Automotive,27970.0
14316,Toyota,Tundra,2014,Used,87730.0,Lexdan Automotive,33450.0
14317,Toyota,4Runner,2015,Used,86617.0,Lexdan Automotive,29900.0
14318,Jeep,Grand Cherokee,2023,New,0.0,Jeff Belzer Roseville CDJR,58947.0
14319,Chevrolet,LS,2023,New,0.0,Gerry Raymond Chevrolet Buick GMC,62235.0
14320,GMC,Sierra,2023,New,0.0,Gerry Raymond Chevrolet Buick GMC,57963.0
14321,GMC,Yukon,2023,New,0.0,Gerry Raymond Chevrolet Buick GMC,85905.0
14322,Lexus,RX,2023,New,0.0,Lexus of Maplewood,56135.0
14323,Lexus,NX,2015,Used,76300.0,Lexus of Maplewood,23999.0
14324,Ford,Bronco,2023,New,0.0,Bill Brown Ford,53420.0
14325,Ford,Bronco,2023,New,0.0,Bill Brown Ford,64545.0
14326,Ford,F-150,2023,New,0.0,Bill Brown Ford,60020.0
14327,Ford,Bronco,2023,New,0.0,Bill Brown Ford,55535.0
14328,Ford,F-150,2023,New,0.0,Bill Brown Ford,62250.0
14329,Ford,F-150,2023,New,0.0,Bill Brown Ford,60330.0
14330,Nissan,Armada,2017,Used,134511.0,Nissan Of North Olmsted,17999.0
14331,Mercedes,GLS 450,2024,New,0.0,Mercedes-Benz of North Olmsted,106820.0
14332,Mercedes,GLE,2020,Certified,53417.0,Mercedes-Benz of North Olmsted,43999.0
14333,Mercedes,GLS 600,2023,New,0.0,Mercedes-Benz of North Olmsted,191650.0
14334,Mercedes,GLA,2020,Certified,24908.0,Mercedes-Benz of North Olmsted,26990.0
14335,Mercedes,GLA,2023,New,0.0,Mercedes-Benz of North Olmsted,71980.0
14336,Ford,Bronco,2023,New,0.0,Village Ford,94020.0
14337,Ford,Mustang,2024,New,0.0,Village Ford,35610.0
14338,Ford,Mustang,2024,New,0.0,Village Ford,59300.0
14339,Ford,Bronco,2023,New,0.0,Village Ford,64230.0
14340,Toyota,4Runner,2023,New,0.0,Ken Ganley Toyota Akron,53917.0
14341,Jeep,Grand Cherokee,2023,New,0.0,Szott I-96 Chrysler Dodge Jeep Ram,39256.0
14342,RAM,2500,2023,New,0.0,Szott I-96 Chrysler Dodge Jeep Ram,78114.0
14343,Jeep,Gladiator,2023,New,0.0,Szott I-96 Chrysler Dodge Jeep Ram,56272.0
14344,Ford,Mustang,2024,New,0.0,Nick Mayer Ford West,41655.0
14345,Hyundai,Ioniq,2023,New,0.0,Feldman Hyundai of New Hudson,58940.0
14346,Ford,F-150,2022,New,0.0,AutoNation Ford White Bear Lake,76671.0
14347,Cadillac,CT4-V,2023,New,0.0,Les Stanford Chevrolet Cadillac,89465.0
14348,Ford,F-150,2022,New,0.0,Doug Henry Ford of Ayden,56775.0
14351,Subaru,Forester,2012,Used,136914.0,"X Drive Auto Sales, Inc.",11490.0
14352,Rolls-Royce,Wraith,2014,Used,23246.0,Perfect Auto Collection,159995.0
14353,Porsche,911,2009,Used,85000.0,Perfect Auto Collection,49908.0
14354,Mercedes,4MATIC,2018,Used,28445.0,Perfect Auto Collection,72995.0
14355,Lincoln,Navigator,2019,Used,47547.0,Perfect Auto Collection,51995.0
14356,Land Rover,Range Rover,2019,Used,34721.0,Perfect Auto Collection,106995.0
14357,Rolls-Royce,Ghost,2011,Used,18471.0,Perfect Auto Collection,111995.0
14358,GMC,Sierra,2023,New,0.0,Luther Brookdale Chevrolet,44790.0
14359,Chevrolet,Tahoe,2023,New,0.0,Luther Brookdale Chevrolet,67668.0
14360,Toyota,Sienna,2023,New,0.0,Luther Brookdale Toyota,51139.0
14361,Toyota,Corolla,2023,New,0.0,Sharp Automotive,44284.0
14362,Ford,Bronco,2023,New,0.0,Team Ford Steubenville,58705.0
14363,Hyundai,Palisade,2024,New,0.0,Ron Marhofer Hyundai,56289.0
14364,Toyota,RAV4,2019,Used,50795.0,Ron Marhofer Hyundai,26636.0
14365,Hyundai,Tucson,2024,New,0.0,Ron Marhofer Hyundai,38245.0
14366,Jeep,Cherokee,2014,Used,121935.0,Wixom Motors LLC,11764.0
14367,Acura,MDX,2023,New,0.0,Buerkle Acura,70834.0
14368,RAM,3500,2023,New,0.0,Brookdale Chrysler Jeep Dodge RAM,89622.0
14369,Jeep,Wrangler,2023,New,0.0,Brookdale Chrysler Jeep Dodge RAM,49435.0
14370,Kia,GT,2023,New,0.0,Lupient KIA Nissan,57339.0
14371,Kia,Niro,2023,New,0.0,Lupient KIA Nissan,30740.0
14372,Toyota,4Runner,2023,New,0.0,Steven Toyota,63356.0
14373,Toyota,Highlander,2024,New,0.0,Steven Toyota,57170.0
14374,Toyota,Tacoma,2023,New,0.0,Steven Toyota,60195.0
14375,Chevrolet,Tahoe,2022,Used,31580.0,Capital Subaru,63126.0
14376,Hyundai,Tucson,2023,New,0.0,Walser Hyundai,32247.0
14377,Ford,Bronco,2023,New,0.0,Serra Ford Farmington Hills,56757.0
